id,host_id,host_since,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,area,region,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,scores_rating,scores_accuracy,scores_cleanliness,scores_checkin,scores_communication,scores_location,scores_value,instant_bookable,cancellation_policy,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,total_price
30799308,201775246,1498,100.0,0,42,42,Kallang,Central Region,1.3112700000000002,103.8617,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed,Paid parking on premises",48.0,0.0,15.0,1,10.0,18,1125,18,18,1125,1125,18.0,1125.0,1,7,37,67,342,1,1,1559,917,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,42,0,42,0,0.73,48.0
30802311,44769119,803,93.0,0,2,2,Newton,Central Region,1.30599,103.83642,Condominium,Private room,6,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Children’s books and toys,Babysitter recommendations,Room-darkening shades,Children’s dinnerware,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Oven,Stove,BBQ grill,Patio or balcony,Luggage dropoff allowed,Long term stays allowed",101.0,150.0,20.0,1,20.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,17,17,1445,916,96.0,9.0,10.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1,0,1,0,3.29,201.0
30804712,62350263,942,100.0,0,1,1,River Valley,Central Region,1.29711,103.83554,Condominium,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"TV,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Gym,Elevator,Heating,Washer,Dryer,First aid kit,Essentials,Shampoo,Hangers,Hair dryer,Iron,Hot water,Bed linens,Microwave,Refrigerator,Dishes and silverware,Oven,Single level home,Patio or balcony,Flat path to guest entrance,Well-lit path to entrance,Disabled parking spot,No stairs or steps to enter,Wide entrance,Extra space around bed,No stairs or steps to enter,Accessible-height toilet,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Host greets you,Extra space around shower and toilet,Roll-in shower",160.0,150.0,40.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,30,45,69,344,10,10,1451,939,94.0,9.0,9.0,10.0,10.0,10.0,9.0,1,flexible,1,1,0,0,2.01,160.0
30805348,11466232,373,,1,1,1,Downtown Core,Central Region,1.2754,103.84358,Condominium,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Washer,Dryer,First aid kit,Essentials,Hangers,Iron,Hot water",250.0,200.0,140.0,4,75.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,0,0,11,11,1442,856,96.0,10.0,9.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,1,1,0,0,2.09,250.0
30807139,29420853,648,99.0,0,129,129,Rochor,Central Region,1.30108,103.84876,Condominium,Entire home/apt,8,2.0,3.0,5.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Gym,Elevator,Hot tub,Heating,Suitable for events,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Stove,Long term stays allowed",267.0,300.0,30.0,6,20.0,3,1125,3,3,1125,1125,3.0,1125.0,1,8,17,31,281,4,4,1468,935,95.0,9.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,129,129,0,0,0.91,307.0
30814430,61619807,937,97.0,0,28,28,River Valley,Central Region,1.29501,103.83886,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",119.0,150.0,0.0,2,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,17,45,75,350,6,6,1507,925,90.0,9.0,9.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,28,19,9,0,1.94,119.0
30815841,10248444,343,98.0,0,42,42,River Valley,Central Region,1.29453,103.83946,Apartment,Private room,5,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",141.0,150.0,0.0,4,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,9,14,31,296,12,12,1469,931,85.0,9.0,8.0,10.0,10.0,9.0,9.0,1,strict_14_with_grace_period,41,27,14,0,2.75,156.0
30829097,230280001,1582,50.0,0,8,8,Bukit Merah,Central Region,1.2774299999999998,103.83832,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Washer,Dryer,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Hot water,Bed linens",141.0,150.0,58.0,2,68.0,2,1125,2,2,1125,1125,2.0,1125.0,1,11,11,32,33,5,5,1457,893,96.0,10.0,9.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,8,5,3,0,1.05,141.0
30829908,230280001,1582,50.0,0,8,8,Bukit Merah,Central Region,1.27831,103.83617,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pets allowed,Suitable for events,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Hangers,Laptop friendly workspace",141.0,150.0,58.0,1,68.0,2,1125,2,2,1125,1125,2.0,1125.0,1,0,0,19,152,0,0,-1,-1,,,,,,,,0,flexible,8,5,3,0,,209.0
30836072,230280001,1582,50.0,0,8,8,Bukit Merah,Central Region,1.27665,103.83826,Serviced apartment,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Pets allowed,Suitable for events,First aid kit,Fire extinguisher,Essentials,Lock on bedroom door,Private living room,Private entrance",150.0,150.0,58.0,2,68.0,2,1125,2,2,1125,1125,2.0,1125.0,1,29,59,89,180,1,1,1457,815,80.0,6.0,8.0,10.0,10.0,8.0,8.0,0,strict_14_with_grace_period,8,5,3,0,0.21,150.0
30848481,183775270,1446,99.0,0,16,16,Downtown Core,Central Region,1.29894,103.85721,Apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Washer,Dryer,Smoke detector,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace,Crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Garden or backyard,Long term stays allowed,Host greets you,Waterfront,Paid parking on premises",190.0,0.0,80.0,2,25.0,2,1125,2,2,1125,1125,2.0,1125.0,1,13,34,61,148,20,20,1470,943,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,16,6,10,0,4.62,265.0
30857870,198555113,1490,100.0,0,4,4,Geylang,Central Region,1.31116,103.87891,Condominium,Entire home/apt,8,2.0,4.0,5.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Free parking on premises,Gym,Elevator,Washer,Smoke detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Self check-in,Smart lock,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Refrigerator,Dishes and silverware,Stove,Patio or balcony,Beach essentials,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Flat path to guest entrance,Well-lit path to entrance,No stairs or steps to enter,Wide doorway to guest bathroom,Accessible-height toilet,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Extra space around shower and toilet,Roll-in shower",188.0,257.0,48.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,4,10,15,198,24,24,1463,954,90.0,9.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,2,2,0,0,5.26,188.0
30875944,181301767,1439,100.0,0,3,3,Jurong West,West Region,1.34715,103.69306,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Wifi,Air conditioning,Elevator,Washer,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Host greets you",55.0,200.0,50.0,1,35.0,1,1125,1,1,1125,1125,1.0,1125.0,1,26,56,86,361,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,2,0,2,0,,90.0
30878734,201775246,1498,100.0,0,42,42,Geylang,Central Region,1.3155,103.8809,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed",36.0,0.0,15.0,1,10.0,18,1125,3,18,1125,1125,17.9,1125.0,1,15,45,75,350,1,1,1446,804,100.0,10.0,8.0,10.0,10.0,6.0,8.0,1,strict_14_with_grace_period,42,0,42,0,0.19,36.0
30881232,23722617,562,99.0,1,78,78,Geylang,Central Region,1.31376,103.88788,Apartment,Entire home/apt,1,1.0,1.0,1.0,Real Bed,"TV,Cable TV,Internet,Wifi,Air conditioning,Pool,Kitchen,Gym,Elevator,Washer,Dryer,Hangers,Hair dryer,Iron,Hot water,Long term stays allowed,Other",90.0,257.0,39.0,1,0.0,5,1125,5,5,1125,1125,5.0,1125.0,1,12,42,72,73,1,1,1496,854,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,strict_14_with_grace_period,80,80,0,0,0.29,90.0
30892925,97878860,1097,100.0,0,58,58,Kallang,Central Region,1.31118,103.86167,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed",41.0,0.0,15.0,1,10.0,18,1125,18,18,1125,1125,18.0,1125.0,1,8,29,59,334,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,57,0,57,0,,41.0
30894519,45345724,810,44.0,0,1,1,Serangoon,North-East Region,1.35398,103.87781,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Pets allowed,Elevator,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers",72.0,0.0,40.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,0,0,-1,-1,,,,,,,,0,flexible,1,0,1,0,,72.0
30896151,61619807,937,97.0,0,28,28,River Valley,Central Region,1.29511,103.83917,Apartment,Entire home/apt,4,2.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Baby bath,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",190.0,150.0,0.0,4,15.0,2,1125,1,2,1125,1125,2.0,1125.0,1,6,14,26,269,12,12,1454,937,80.0,9.0,9.0,10.0,9.0,9.0,8.0,1,strict_14_with_grace_period,28,19,9,0,2.47,190.0
30896885,61619807,937,97.0,0,28,28,River Valley,Central Region,1.2958,103.8395,Serviced apartment,Entire home/apt,3,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",125.0,150.0,0.0,2,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,19,45,75,350,1,1,1491,849,100.0,8.0,10.0,8.0,10.0,10.0,10.0,1,strict_14_with_grace_period,28,19,9,0,0.28,140.0
30898777,46685310,825,96.0,0,30,30,River Valley,Central Region,1.29733,103.83802,Apartment,Entire home/apt,4,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Indoor fireplace,Heating,Washer,Dryer,Essentials,Shampoo,Hangers,Iron,Laptop friendly workspace,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",154.0,150.0,0.0,1,0.0,2,1125,1,2,1125,1125,2.0,1125.0,1,7,14,27,290,4,4,1472,940,90.0,9.0,10.0,10.0,9.0,10.0,9.0,1,strict_14_with_grace_period,30,12,18,0,0.94,154.0
30898788,46685310,825,96.0,0,30,30,River Valley,Central Region,1.29486,103.84006,Apartment,Private room,3,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",85.0,150.0,0.0,2,15.0,2,1125,1,2,1125,1125,2.0,1125.0,1,14,31,53,328,13,13,1470,937,75.0,8.0,8.0,9.0,9.0,9.0,8.0,1,strict_14_with_grace_period,30,12,18,0,3.0,100.0
30898825,46685310,825,96.0,0,30,30,River Valley,Central Region,1.2955,103.83875,Serviced apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed",114.0,150.0,0.0,2,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,16,45,75,350,5,5,1455,862,68.0,6.0,7.0,9.0,9.0,7.0,7.0,1,strict_14_with_grace_period,30,12,18,0,1.03,114.0
30900061,109333133,1160,97.0,0,17,17,River Valley,Central Region,1.29694,103.83985,Apartment,Entire home/apt,5,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Baby bath,Crib,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",138.0,150.0,0.0,2,18.0,2,1125,2,2,1125,1125,2.0,1125.0,1,6,18,46,319,4,4,1490,899,80.0,9.0,8.0,9.0,10.0,10.0,9.0,1,strict_14_with_grace_period,16,11,5,0,1.09,192.0
30900063,109333133,1160,97.0,0,17,17,River Valley,Central Region,1.29694,103.8394,Serviced apartment,Entire home/apt,5,1.0,1.0,3.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",138.0,150.0,0.0,2,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,7,18,46,319,2,2,1535,909,60.0,5.0,5.0,6.0,6.0,5.0,5.0,1,strict_14_with_grace_period,16,11,5,0,0.92,183.0
30900595,109333133,1160,97.0,0,17,17,River Valley,Central Region,1.29662,103.8386,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",81.0,150.0,0.0,2,15.0,2,1125,1,2,1125,1125,2.0,1125.0,1,18,18,42,317,7,7,1472,923,89.0,10.0,9.0,10.0,10.0,10.0,9.0,1,strict_14_with_grace_period,16,11,5,0,1.64,96.0
30912135,119613097,1202,79.0,0,24,24,Rochor,Central Region,1.30633,103.84801,Apartment,Entire home/apt,8,1.5,2.0,5.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Elevator,Family/kid friendly,Suitable for events,Washer,Dryer,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private living room,Bed linens",280.0,257.0,39.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,21,51,81,356,2,2,1490,930,40.0,6.0,4.0,6.0,6.0,6.0,5.0,0,flexible,23,23,0,0,0.55,280.0
30912141,99375086,1103,100.0,0,2,2,Kallang,Central Region,1.31353,103.84645,House,Private room,2,1.0,1.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Heating,Washer,Dryer,Smoke detector,Carbon monoxide detector,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",70.0,138.0,0.0,1,0.0,1,7,1,1,7,7,1.0,7.0,1,21,46,76,77,1,1,1449,807,80.0,8.0,10.0,10.0,10.0,6.0,10.0,0,flexible,2,1,1,0,0.2,70.0
30915394,225666624,1572,97.0,0,84,84,Bukit Merah,Central Region,1.28347,103.8304,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Washer,Essentials,Shampoo,Hangers,Hair dryer,Iron,Laptop friendly workspace",113.0,138.0,21.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,30,60,335,2,2,1457,925,70.0,8.0,6.0,9.0,8.0,8.0,6.0,1,strict_14_with_grace_period,24,24,0,0,0.42,113.0
30918694,8492007,286,98.0,0,188,188,Museum,Central Region,1.2946799999999998,103.84335,Serviced apartment,Entire home/apt,4,1.0,2.0,2.0,Real Bed,"TV,Wifi,Air conditioning,Pool,Kitchen,Pets allowed,Elevator,Heating,Family/kid friendly,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Host greets you",188.0,250.0,35.0,4,25.0,7,1125,7,7,1125,1125,7.0,1125.0,1,12,23,45,298,1,1,1459,817,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,188,187,1,0,0.21,188.0
30919780,80570036,1031,98.0,0,26,26,Geylang,Central Region,1.3123,103.87627,Apartment,Entire home/apt,8,2.0,3.0,3.0,Real Bed,"Wifi,Air conditioning,Kitchen,Elevator,Free street parking,Washer,Smoke detector,Essentials,Shampoo,Lock on bedroom door,Hair dryer,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove",199.0,0.0,30.0,6,15.0,1,1125,1,1,1125,1125,1.0,1125.0,1,0,0,0,0,9,9,1473,920,60.0,7.0,5.0,8.0,9.0,8.0,6.0,0,strict_14_with_grace_period,25,21,4,0,2.13,229.0
30922260,174844031,1421,100.0,0,2,2,Jurong East,West Region,1.32151,103.7496,House,Private room,1,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Gym,Elevator,Fire extinguisher,Lock on bedroom door,Hangers,Iron,Private living room,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Garden or backyard,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Flat path to guest entrance,Well-lit path to entrance,Disabled parking spot,No stairs or steps to enter,Wide entrance,Extra space around bed,Accessible-height bed,No stairs or steps to enter,Wide doorway to guest bathroom,Accessible-height toilet,Wide clearance to shower, toilet,No stairs or steps to enter,Wide entryway,Host greets you,Lake access,Extra space around shower and toilet,Paid parking on premises",34.0,257.0,15.0,1,0.0,7,360,7,7,360,360,7.0,360.0,1,8,8,32,307,3,3,1447,934,60.0,7.0,6.0,6.0,6.0,7.0,6.0,1,strict_14_with_grace_period,2,0,2,0,0.59,34.0
30932212,191969051,1473,100.0,0,1,1,Toa Payoh,Central Region,1.33765,103.84416,House,Private room,4,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Elevator,Washer,Smoke detector,Carbon monoxide detector,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Children’s books and toys,Room-darkening shades,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Refrigerator,Patio or balcony,Luggage dropoff allowed,Long term stays allowed,Wide hallways,No stairs or steps to enter,Wide entrance for guests,Flat path to guest entrance,Well-lit path to entrance,No stairs or steps to enter,Wide entrance,Extra space around bed,No stairs or steps to enter,Wide doorway to guest bathroom,Wide clearance to shower, toilet,Wide entryway,Host greets you,Extra space around shower and toilet",74.0,257.0,39.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,1,0,20,50,51,8,8,1476,939,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0,moderate,1,0,1,0,1.94,74.0
30940338,2413412,98,100.0,0,95,95,Kallang,Central Region,1.31153,103.86233,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Free street parking,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed",50.0,0.0,15.0,1,10.0,18,1125,18,18,1125,1125,18.0,1125.0,1,0,21,51,326,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,96,0,96,0,,50.0
30940363,218507225,1541,100.0,0,8,8,Bukit Timah,Central Region,1.31146,103.79579,Hostel,Shared room,1,1.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Kitchen,Washer,Dryer,Fire extinguisher,Essentials,Lock on bedroom door,Laptop friendly workspace",40.0,500.0,20.0,1,30.0,7,90,7,7,90,90,7.0,90.0,1,0,17,47,322,1,1,1462,820,100.0,8.0,10.0,10.0,10.0,10.0,8.0,1,moderate,8,0,0,8,0.22,40.0
30950866,46685310,825,96.0,0,30,30,River Valley,Central Region,1.2956,103.83779,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance",83.0,0.0,0.0,1,0.0,2,1125,1,2,1125,1125,2.0,1125.0,1,19,46,76,344,4,4,1453,932,85.0,9.0,9.0,10.0,8.0,10.0,9.0,1,strict_14_with_grace_period,30,12,18,0,0.82,83.0
30950869,46685310,825,96.0,0,30,30,River Valley,Central Region,1.29727,103.83889,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,"TV,Wifi,Air conditioning,Kitchen,Elevator,Washer,Dryer,Smoke detector,Carbon monoxide detector,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",80.0,150.0,0.0,2,15.0,2,1125,2,2,1125,1125,2.0,1125.0,1,17,44,74,349,6,6,1466,893,80.0,9.0,8.0,9.0,9.0,8.0,8.0,1,strict_14_with_grace_period,30,12,18,0,1.34,95.0
30962594,2413412,98,100.0,0,95,95,Kallang,Central Region,1.31016,103.86338,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed",46.0,0.0,15.0,1,10.0,18,1125,18,18,1125,1125,18.0,1125.0,1,8,23,53,328,0,0,-1,-1,,,,,,,,1,strict_14_with_grace_period,96,0,96,0,,46.0
30966211,2413412,98,100.0,0,95,95,Kallang,Central Region,1.30852,103.86265,Apartment,Private room,1,3.0,1.0,1.0,Real Bed,"Wifi,Air conditioning,Pool,Kitchen,Paid parking off premises,Free street parking,Heating,Washer,Dryer,Essentials,Lock on bedroom door,Hangers,Iron,Laptop friendly workspace,Self check-in,Keypad,Private entrance,Hot water,Bed linens,Extra pillows and blankets,Coffee maker,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Luggage dropoff allowed,Long term stays allowed",50.0,0.0,15.0,1,10.0,18,1124,18,18,1124,1124,18.0,1124.0,1,7,37,67,342,1,1,1516,874,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,strict_14_with_grace_period,96,0,96,0,0.36,50.0
