listing_id,date
8157630,2015-12-21
8157630,2015-12-28
8157630,2016-01-11
8157630,2016-02-15
8158680,2016-01-03
8158680,2016-04-09
8158710,2015-10-06
8158710,2015-12-23
8158710,2016-01-03
8173978,2015-09-24
8173978,2015-10-26
8173978,2015-11-04
8173978,2015-12-18
8173978,2016-01-11
8173978,2016-01-19
8173978,2016-02-10
8173978,2016-03-31
8173978,2016-05-13
8174016,2016-07-13
8174481,2015-10-25
8174481,2015-11-13
8174481,2015-11-25
8174481,2016-01-10
8174481,2016-04-10
8174505,2015-09-21
8174505,2015-10-10
8174505,2015-11-21
8174505,2015-11-23
8174505,2015-12-01
8174505,2015-12-10
8174505,2015-12-14
8174505,2015-12-29
8174505,2016-01-02
8174505,2016-01-22
8174505,2016-01-30
8174505,2016-02-11
8174505,2016-02-19
8174505,2016-02-21
8174505,2016-03-29
8174505,2016-04-02
8174505,2016-04-22
8174505,2016-05-07
8174505,2016-05-18
8176323,2015-10-10
8176609,2016-01-31
8180346,2015-10-01
8180346,2015-11-17
8180346,2015-11-20
8180346,2015-12-06
8180346,2015-12-13
8180346,2016-01-05
8180346,2016-01-14
8180346,2016-01-15
8180346,2016-01-19
8180346,2016-01-31
8180346,2016-02-27
8180346,2016-03-05
8180346,2016-03-12
8180346,2016-03-16
8180346,2016-03-28
8180346,2016-04-07
8180346,2016-04-15
8180346,2016-04-22
8180346,2016-04-26
8180346,2016-05-07
8180346,2016-05-15
8180346,2016-05-30
8180346,2016-06-08
8180346,2016-06-20
8180346,2016-06-28
8180346,2016-07-08
8180346,2016-07-12
8180346,2016-07-14
8180346,2016-07-24
8180346,2016-07-31
8180346,2016-07-31
8180346,2016-08-01
8180346,2016-08-01
8180346,2016-08-06
8180346,2016-08-15
8180346,2016-08-21
8180346,2016-08-25
8180346,2016-08-29
8180346,2016-09-13
8180346,2016-09-16
8180346,2016-10-02
8180346,2016-10-28
8180346,2016-11-12
8180346,2016-11-14
8180346,2016-11-18
8180346,2016-11-19
8180346,2016-12-07
8180346,2016-12-11
8180346,2016-12-30
8180346,2016-12-31
8180346,2017-01-03
8180346,2017-01-22
8180346,2017-01-28
8180346,2017-02-02
8180346,2017-02-11
8180346,2017-02-16
8180346,2017-02-18
8180346,2017-02-28
8180346,2017-03-17
8180346,2017-03-22
8180346,2017-04-04
8180346,2017-04-11
8180346,2017-04-16
8180346,2017-04-17
8180346,2017-04-23
8180346,2017-05-02
8180346,2017-05-23
8180346,2017-06-03
8180346,2017-06-15
8180346,2017-06-24
8180346,2017-06-28
8180346,2017-07-01
8180346,2017-07-08
8180346,2017-07-10
8180346,2017-07-24
8180346,2017-07-25
8180346,2017-07-28
8180346,2017-07-31
8180346,2017-08-04
8180346,2017-08-15
8180346,2017-08-23
8180346,2017-08-26
8180346,2017-09-03
8180346,2017-09-07
8180346,2017-09-23
8180346,2017-09-26
8180346,2017-10-01
8180346,2017-10-13
8180346,2017-10-15
8180346,2017-10-30
8180346,2017-11-02
8180346,2017-11-05
8180346,2017-11-24
8180346,2017-12-01
8180346,2017-12-05
8180346,2017-12-18
8180346,2017-12-20
8180346,2017-12-24
8180346,2017-12-26
8180346,2018-01-01
8180346,2018-01-09
8180346,2018-01-28
8180346,2018-02-04
8180346,2018-02-10
8180346,2018-02-19
8180346,2018-02-25
8180346,2018-03-02
8180346,2018-03-18
8180346,2018-03-24
8180346,2018-03-29
8180346,2018-04-06
8180346,2018-04-09
8180346,2018-04-11
8180346,2018-04-19
8180346,2018-04-28
8180346,2018-05-05
8180346,2018-05-17
8180346,2018-05-20
8180346,2018-05-22
8180346,2018-05-25
8180346,2018-05-29
8180346,2018-06-01
8180346,2018-06-08
8180346,2018-06-11
8180346,2018-06-15
8180346,2018-06-18
8180346,2018-06-19
8180346,2018-06-25
8180346,2018-06-27
8180346,2018-07-01
8180346,2018-07-12
8180346,2018-07-14
8180346,2018-07-18
8180346,2018-07-22
8180346,2018-07-26
8180346,2018-07-29
8180346,2018-08-03
8180346,2018-08-06
8180346,2018-08-08
8180346,2018-08-12
8180346,2018-08-13
8180346,2018-08-16
8180346,2018-08-17
8180346,2018-08-18
8180346,2018-08-24
8180346,2018-08-28
8180346,2018-08-30
8180346,2018-09-03
8180346,2018-09-07
8180346,2018-09-14
8180346,2018-09-17
8180346,2018-09-20
8180346,2018-09-26
8180346,2018-10-01
8180346,2018-10-05
8180346,2018-10-15
8180346,2018-10-21
8180346,2018-10-23
8180346,2018-10-26
8180346,2018-11-01
8180346,2018-11-10
8180346,2018-11-12
8180346,2018-11-19
8180346,2018-11-26
8180346,2018-12-04
8180346,2018-12-10
8180346,2018-12-17
8180346,2018-12-20
8180346,2018-12-24
8180346,2018-12-27
8180346,2018-12-31
8180346,2019-01-03
8180346,2019-01-05
8180346,2019-01-08
8180346,2019-01-11
8180346,2019-01-14
8180346,2019-01-21
8180346,2019-02-06
8180346,2019-02-11
8180346,2019-02-14
8180346,2019-02-18
8180346,2019-02-25
8180346,2019-03-05
8180346,2019-03-07
8180346,2019-03-12
8180346,2019-03-19
8180346,2019-03-30
8180346,2019-04-13
8180346,2019-04-21
8180346,2019-04-27
8180346,2019-04-29
8180346,2019-05-01
8180346,2019-05-05
8180346,2019-05-15
8180676,2015-09-27
8180676,2015-10-01
8180676,2015-11-23
8180676,2015-12-01
8180676,2016-01-05
8180676,2016-01-28
8180676,2016-02-02
8180676,2016-04-12
8180676,2016-04-15
8180676,2016-05-04
8180676,2016-05-12
8180676,2016-05-15
8180676,2016-06-08
8180676,2016-06-22
8180676,2016-06-27
8180676,2016-07-02
8180676,2016-07-06
8180676,2016-07-14
8180676,2016-07-25
8180676,2016-08-16
8180676,2016-09-11
8180676,2016-09-19
8180676,2016-11-18
8180676,2017-01-23
8180676,2017-01-30
8180676,2017-02-13
8180676,2017-03-14
8180676,2017-10-05
8180676,2017-12-23
8180676,2018-04-09
8180676,2018-07-18
8180676,2018-07-23
8180676,2018-08-01
8180676,2018-08-06
8180676,2018-08-19
8180676,2018-08-23
8180676,2018-08-28
8180676,2018-09-06
8180676,2018-09-26
8180676,2018-10-05
8180676,2018-10-31
8180676,2018-11-09
8180676,2018-11-14
8180676,2018-11-22
8180676,2018-11-26
8180676,2018-12-15
8180676,2018-12-28
8180676,2019-01-21
8180676,2019-02-05
8180676,2019-02-16
8180676,2019-02-25
8180676,2019-04-01
8180676,2019-04-08
8180676,2019-04-13
8180676,2019-04-20
8186452,2015-10-18
8186452,2015-11-02
8186452,2015-12-16
8186452,2015-12-27
8186452,2016-02-13
8186452,2016-02-20
8186452,2016-03-24
8186452,2016-04-01
8186452,2016-04-16
8186452,2016-04-28
8186452,2016-05-02
8186452,2016-05-07
8186452,2016-05-30
8186452,2016-06-08
8186452,2016-06-11
8186452,2016-07-06
8186452,2016-07-08
8186452,2016-07-19
8186452,2016-07-28
8186452,2016-08-01
8186452,2016-08-10
8186452,2016-09-10
8186452,2016-09-20
8186452,2016-11-27
8186452,2016-12-04
8186452,2016-12-09
8186452,2016-12-15
8186452,2016-12-25
8186452,2017-01-06
8186452,2017-01-09
8186452,2017-02-02
8186452,2017-02-15
8186452,2017-02-18
8186452,2017-03-24
8186452,2017-06-12
8186452,2017-06-26
8186452,2017-07-24
8186452,2017-07-28
8186452,2017-08-04
8186452,2017-08-07
8186452,2017-09-13
8186452,2017-09-20
8186452,2017-11-07
8186452,2017-11-19
8186452,2017-12-02
8186452,2018-01-02
8186452,2018-01-27
8186452,2018-02-23
8186452,2018-03-16
8186452,2018-07-01
8186452,2018-08-02
8186452,2018-08-11
8186452,2018-08-18
8186452,2018-09-26
8186452,2018-10-07
8186452,2018-10-17
8186452,2019-01-05
8186452,2019-02-15
8186452,2019-02-21
8186452,2019-03-31
8186452,2019-04-09
8186452,2019-04-26
8186452,2019-05-05
8195397,2015-09-13
8195397,2015-09-25
8195397,2015-09-29
8195397,2015-11-28
8195397,2015-12-01
8195397,2015-12-17
8195397,2015-12-26
8195397,2016-01-15
8195397,2016-01-18
8195397,2016-01-20
8195397,2016-01-23
8195397,2016-01-24
8195397,2016-01-25
8195397,2016-01-27
8195397,2016-02-04
8195397,2016-02-08
8195397,2016-02-13
8195397,2016-02-20
8195397,2016-02-27
8195397,2016-02-28
8195397,2016-03-05
8195397,2016-03-09
8195397,2016-03-17
8195397,2016-04-01
8195397,2016-04-07
8195397,2016-04-13
8195397,2016-04-21
8195397,2016-04-25
8195397,2016-04-29
8195397,2016-05-08
8195397,2016-05-14
8195397,2016-05-24
8195397,2016-06-08
8195397,2016-06-09
8195397,2016-06-13
8195397,2016-06-17
8195397,2016-06-19
8195397,2016-06-26
8195397,2016-07-01
8195397,2016-07-03
8195397,2016-07-19
8195397,2016-07-27
8195397,2016-07-30
8195397,2016-08-10
8195397,2016-08-12
8195397,2016-08-17
8195397,2016-08-28
8195397,2016-09-04
8195397,2016-09-07
8195397,2016-09-16
8195397,2016-09-21
8195397,2016-09-28
8195397,2016-10-01
8195397,2016-10-09
8195397,2016-11-01
8195397,2016-11-14
8195397,2016-11-15
8195397,2016-11-20
8195397,2016-12-12
8195397,2017-01-02
8195397,2017-01-31
8195397,2017-02-13
8195397,2017-02-25
8195397,2017-03-01
8195397,2017-03-03
8195397,2017-03-09
8195397,2017-04-07
8195397,2017-04-14
8195397,2017-04-18
8195397,2017-04-23
8195397,2017-04-25
8195397,2017-04-30
8195397,2017-05-05
8195397,2017-05-30
8195397,2017-06-05
8195397,2017-06-22
8195397,2017-06-29
8195397,2017-07-01
8195397,2017-07-10
8195397,2017-07-14
8195397,2017-07-22
8195397,2017-07-30
8195397,2017-08-03
8195397,2017-08-16
8195397,2017-08-26
8195397,2017-09-04
8195397,2017-09-15
8195397,2017-09-24
8195397,2017-09-30
8195397,2017-10-01
8195397,2017-10-04
8195397,2017-10-15
8195397,2017-11-12
8195397,2018-01-18
8195397,2018-02-10
8195397,2018-02-18
8195397,2018-06-10
8195397,2018-06-27
8195397,2018-09-27
8195397,2018-09-29
8195397,2018-09-30
8195397,2018-10-15
8195397,2018-11-06
8195397,2018-11-15
8195397,2018-11-19
8195397,2018-11-20
8195397,2018-12-02
8195397,2019-03-09
8195397,2019-03-25
8195397,2019-05-06
8195910,2015-10-03
8195910,2016-01-29
8195910,2016-06-07
8195910,2016-07-05
8195910,2016-07-08
8195910,2016-09-13
8195910,2016-09-22
8195910,2016-11-19
8195910,2017-02-13
8195910,2017-02-20
8195910,2017-03-31
8195910,2018-03-27
8195910,2018-04-09
8195910,2018-07-17
8195910,2018-07-24
8195910,2018-07-25
8195910,2018-09-13
8195910,2019-01-21
8195910,2019-02-23
8195910,2019-03-01
8195910,2019-03-09
8195910,2019-05-01
8196180,2015-09-21
8196180,2015-12-11
8196180,2016-01-15
8196180,2016-03-04
8196180,2016-03-06
8196180,2016-08-19
8196180,2016-10-07
8196180,2017-02-23
8196180,2018-05-12
8196180,2018-06-08
8196180,2018-06-27
8196180,2018-07-26
8196180,2018-09-14
8196180,2019-01-09
8196180,2019-02-22
8196180,2019-03-11
8196180,2019-04-19
8196359,2016-09-24
8196359,2016-11-27
8196417,2015-09-29
8196417,2016-01-26
8196417,2016-02-18
8196417,2016-02-20
8196417,2016-03-17
8196417,2016-05-11
8196417,2016-06-06
8196417,2016-06-15
8196417,2016-06-17
8196417,2016-07-22
8196417,2016-07-23
8196417,2016-07-30
8196417,2016-10-02
8196417,2017-01-13
8196417,2017-01-22
8196417,2017-01-31
8196417,2017-03-30
8196417,2017-05-12
8196417,2017-06-17
8196417,2017-07-01
8196417,2017-08-05
8196417,2017-10-23
8196417,2018-03-07
8196417,2018-07-14
8196417,2018-07-17
8196417,2018-07-20
8196417,2018-07-24
8196417,2018-10-12
8196417,2018-11-22
8196417,2018-12-15
8196417,2019-01-13
8196417,2019-02-14
8196417,2019-04-22
8196417,2019-05-13
8198598,2015-09-23
8198598,2015-10-31
8198598,2015-11-22
8198598,2015-12-23
8198598,2016-01-13
8198598,2016-02-05
8198598,2016-02-14
8198598,2016-02-18
8198598,2016-02-23
8198598,2016-02-27
8198598,2016-04-09
8198598,2016-05-06
8198598,2016-05-29
8198598,2016-06-11
8198598,2016-06-18
8198598,2016-07-05
8198598,2016-07-17
8198598,2016-08-02
8198598,2016-08-20
8198598,2016-09-07
8198598,2016-09-20
8198598,2016-10-15
8198598,2016-11-02
8198598,2016-12-25
8198598,2016-12-31
8198598,2017-01-18
8198598,2017-05-04
8198598,2017-05-26
8198598,2017-07-07
8198598,2017-07-28
8198598,2017-08-21
8198598,2017-08-30
8198598,2017-09-15
8198598,2017-12-21
8198598,2018-01-07
8198598,2018-01-30
8198598,2018-02-07
8198598,2018-02-19
8198598,2018-03-13
8198598,2018-04-08
8198598,2018-04-23
8198598,2018-04-27
8198598,2018-05-02
8198598,2018-07-11
8198598,2018-08-02
8198598,2018-08-07
8198598,2018-08-19
8198598,2018-08-31
8198598,2018-09-06
8198598,2018-10-05
8198598,2018-10-26
8198598,2018-12-10
8198598,2018-12-26
8198598,2019-01-02
8198598,2019-02-08
8198598,2019-02-21
8198598,2019-04-08
8198598,2019-04-17
8198598,2019-05-01
8200542,2015-09-12
8200542,2015-09-26
8200542,2015-10-03
8200542,2015-10-07
8200542,2015-10-13
8200542,2015-10-24
8200542,2015-11-03
8200542,2015-11-16
8200542,2015-11-23
8200542,2015-12-01
8200542,2015-12-29
8200542,2016-01-05
8200542,2016-01-27
8200542,2016-01-30
8200542,2016-02-03
8200542,2016-02-07
8200542,2016-02-19
8200542,2016-03-03
8200542,2016-03-06
8200542,2016-03-10
8200542,2016-03-24
8200542,2016-03-27
8200542,2016-04-06
8200542,2016-04-11
8200542,2016-04-15
8200542,2016-04-17
8200542,2016-04-20
8200542,2016-04-24
8200542,2016-04-28
8200542,2016-05-06
8200542,2016-05-13
8200542,2016-05-25
8200542,2016-06-05
8200542,2016-06-07
8200542,2016-06-17
8200542,2016-06-19
8200542,2016-06-21
8200542,2016-07-01
8200542,2016-07-12
8200542,2016-07-14
8200542,2016-07-18
8200542,2016-07-19
8200542,2016-07-24
8200542,2016-07-26
8200542,2016-08-01
8200542,2016-08-08
8200542,2016-08-09
8200542,2016-08-12
8200542,2016-08-19
8200542,2016-08-21
8200542,2016-08-24
8200542,2016-09-03
8200542,2016-09-07
8200542,2016-09-16
8200542,2016-10-04
8200542,2016-10-06
8200542,2016-10-14
8200542,2016-10-21
8200542,2016-10-30
8200542,2016-11-04
8200542,2016-11-05
8200542,2016-11-08
8200542,2016-11-13
8200542,2016-11-20
8200542,2016-11-24
8200542,2016-12-20
8200542,2017-01-05
8200542,2017-01-14
8200542,2017-01-17
8200542,2017-01-20
8200542,2017-01-26
8200542,2017-01-31
8200542,2017-02-04
8200542,2017-02-07
8200542,2017-03-08
8200542,2017-03-09
8200542,2017-03-22
8200542,2017-03-30
8200542,2017-04-04
8200542,2017-04-06
8200542,2017-04-08
8200542,2017-04-16
8200542,2017-04-20
8200542,2017-04-22
8200542,2017-04-29
8200542,2017-05-02
8200542,2017-05-08
8200542,2017-05-15
8200542,2017-05-23
8200542,2017-06-02
8200542,2017-06-04
8200542,2017-06-09
8200542,2017-06-12
8200542,2017-06-14
8200542,2017-06-17
8200542,2017-06-27
8200542,2017-07-09
8200542,2017-07-14
8200542,2017-07-22
8200542,2017-08-05
8200542,2017-08-10
8200542,2017-08-28
8200542,2017-08-30
8200542,2017-09-06
8200542,2017-09-19
8200542,2017-09-25
8200542,2017-10-04
8200542,2017-10-11
8200542,2017-10-14
8200542,2017-10-16
8200542,2017-10-26
8200542,2017-11-08
8200542,2017-11-16
8200542,2017-12-08
8200542,2017-12-10
8200542,2017-12-11
8200542,2017-12-17
8200542,2017-12-20
8200542,2018-01-06
8200542,2018-01-25
8200542,2018-01-30
8200542,2018-02-17
8200542,2018-02-23
8200542,2018-02-28
8200542,2018-03-04
8200542,2018-03-06
8200542,2018-04-01
8200542,2018-04-02
8200542,2018-04-11
8200542,2018-04-15
8200542,2018-04-20
8200542,2018-04-30
8200542,2018-05-04
8200542,2018-05-06
8200542,2018-05-22
8200542,2018-05-25
8200542,2018-05-28
8200542,2018-06-03
8200542,2018-06-14
8200542,2018-06-18
8200542,2018-06-24
8200542,2018-06-29
8200542,2018-07-10
8200542,2018-07-15
8200542,2018-07-19
8200542,2018-07-24
8200542,2018-08-09
8200542,2018-08-13
8200542,2018-08-23
8200542,2018-08-28
8200542,2018-09-10
8200542,2018-09-12
8200542,2018-09-24
8200542,2018-10-15
8200542,2019-02-04
8200542,2019-02-15
8200542,2019-02-22
8200542,2019-03-11
8212166,2016-03-14
8212422,2015-12-12
8212422,2016-01-14
8212422,2016-01-22
8212422,2016-03-16
8212422,2016-04-21
8212422,2016-05-19
8212422,2016-06-04
8212422,2016-07-26
8212422,2016-07-28
8212422,2016-12-08
8212422,2017-01-30
8212422,2017-04-13
8212422,2017-08-20
8212422,2017-08-24
8212422,2017-09-11
8212422,2017-09-25
8212422,2018-04-30
8212422,2018-07-11
8212422,2018-08-29
8212422,2018-09-06
8212422,2018-09-17
8212422,2018-12-02
8212422,2019-02-18
8212422,2019-04-05
8243044,2015-09-21
8247580,2015-09-12
8250221,2015-09-22
8250221,2015-10-20
8250221,2015-11-08
8250221,2015-11-12
8250221,2015-12-14
8256942,2015-09-21
8256942,2015-12-25
8256942,2017-01-24
8256942,2017-05-09
8256942,2017-08-06
8256942,2018-06-29
8259582,2015-09-20
8259582,2016-01-06
8259582,2017-01-14
8259582,2017-05-05
8259582,2017-06-30
8259582,2017-07-31
8259582,2017-08-15
8259582,2017-11-17
8259582,2018-01-03
8259582,2018-01-26
8259582,2018-02-20
8259582,2018-02-27
8259582,2018-03-17
8259582,2018-07-01
8259582,2018-08-04
8259582,2018-10-08
8259582,2018-10-31
8259582,2018-12-02
8259582,2019-01-22
8259582,2019-05-05
8264110,2016-09-02
8264110,2017-03-04
8264110,2018-05-26
8264110,2018-07-23
8264110,2018-10-18
8264110,2018-11-07
8264110,2018-11-20
8264110,2018-12-03
8264110,2019-01-26
8264110,2019-03-28
8264110,2019-04-22
8264110,2019-05-02
8264717,2015-09-21
8264717,2015-10-01
8264717,2015-10-02
8264717,2015-10-31
8264717,2015-11-05
8264717,2015-11-06
8264717,2015-11-09
8264717,2015-11-12
8264717,2015-11-15
8264717,2015-11-16
8264717,2015-11-21
8264717,2015-11-22
8264717,2015-11-25
8264717,2015-12-01
8264717,2015-12-04
8264717,2015-12-05
8264717,2015-12-07
8264717,2015-12-10
8264717,2015-12-14
8264717,2015-12-17
8264717,2015-12-19
8264717,2015-12-22
8264717,2015-12-24
8264717,2015-12-25
8264717,2015-12-26
8264717,2015-12-27
8264717,2015-12-29
8264717,2015-12-30
8264717,2016-01-05
8264717,2016-01-13
8264717,2016-01-19
8264717,2016-01-21
8264717,2016-01-24
8264717,2016-01-25
8264717,2016-01-27
8264717,2016-01-29
8264717,2016-01-30
8264717,2016-02-01
8264717,2016-02-03
8264717,2016-02-04
8264717,2016-02-07
8264717,2016-02-13
8264717,2016-02-16
8264717,2016-02-19
8264717,2016-02-21
8264717,2016-02-22
8264717,2016-02-25
8264717,2016-03-15
8264717,2016-03-16
8264717,2016-04-04
8264717,2016-04-10
8264717,2016-04-12
8264717,2016-04-13
8264717,2016-04-20
8264717,2016-04-26
8264717,2016-04-30
8264717,2016-05-04
8264717,2016-05-10
8264717,2016-05-13
8264717,2016-05-14
8264717,2016-05-15
8264717,2016-06-05
8264717,2016-06-07
8264717,2016-06-12
8264717,2016-06-23
8264717,2016-06-25
8264717,2016-06-28
8264717,2016-07-14
8264717,2016-07-14
8264717,2016-07-15
8264717,2016-07-17
8264717,2016-07-31
8264717,2016-08-10
8264717,2016-08-19
8264717,2016-08-24
8264717,2016-08-25
8264717,2016-09-19
8264717,2016-09-22
8264717,2016-09-23
8264717,2016-10-15
8264717,2016-10-16
8264717,2016-10-20
8264717,2016-10-27
8264717,2016-11-13
8264717,2016-11-21
8264717,2016-11-24
8264717,2016-12-03
8264717,2016-12-08
8264717,2016-12-11
8264717,2016-12-19
8264717,2016-12-26
8264717,2016-12-30
8264717,2017-01-03
8264717,2017-01-05
8264717,2017-01-11
8264717,2017-01-12
8264717,2017-01-14
8264717,2017-01-18
8264717,2017-01-20
8264717,2017-01-22
8264717,2017-02-01
8264717,2017-02-05
8264717,2017-02-06
8264717,2017-02-07
8264717,2017-02-15
8264717,2017-02-17
8264717,2017-02-18
8264717,2017-02-20
8264717,2017-02-23
8264717,2017-02-24
8264717,2017-03-03
8264717,2017-03-20
8264717,2017-03-21
8264717,2017-03-22
8264717,2017-03-24
8264717,2017-03-27
8264717,2017-03-31
8264717,2017-04-01
8264717,2017-04-04
8264717,2017-04-14
8264717,2017-04-16
8264717,2017-04-24
8264717,2017-05-05
8264717,2017-05-06
8264717,2017-05-07
8264717,2017-05-28
8264717,2017-06-28
8264717,2017-07-06
8264717,2017-09-30
8264717,2017-10-03
8264717,2017-11-06
8264717,2018-11-16
8264717,2018-12-01
8264717,2018-12-30
8264717,2019-02-07
8264717,2019-04-30
8277151,2015-09-21
8277151,2015-10-04
8277151,2015-10-17
8277151,2015-10-20
8277151,2015-10-22
8277151,2015-12-11
8277151,2015-12-15
8277151,2015-12-19
8277151,2016-01-02
8277151,2016-01-28
8277151,2016-02-10
8277151,2016-08-25
8277151,2016-10-07
8277151,2016-11-07
8277151,2017-01-26
8277151,2017-03-03
8277151,2017-05-06
8277151,2017-07-10
8277151,2017-08-16
8277151,2017-09-01
8277151,2017-09-13
8277151,2017-09-30
8277151,2017-11-15
8277151,2017-11-27
8277151,2017-12-04
8277151,2018-01-02
8277151,2018-03-06
8277151,2018-04-14
8277151,2018-07-15
8277151,2018-09-15
8277151,2019-01-04
8277151,2019-01-05
8277151,2019-02-08
8277151,2019-02-08
8277151,2019-02-10
8277151,2019-02-11
8277151,2019-02-13
8277151,2019-02-14
8277151,2019-03-01
8277151,2019-03-25
8277151,2019-04-09
8277151,2019-04-10
8277151,2019-04-22
8277151,2019-04-30
8277151,2019-05-01
8277151,2019-05-09
8277151,2019-05-11
8277151,2019-05-20
8277838,2015-11-06
8277838,2015-12-28
8277838,2016-01-01
8277838,2016-01-05
8277838,2016-01-24
8277838,2016-02-15
8277838,2016-05-29
8277838,2016-06-19
8277838,2016-06-19
8277838,2016-06-26
8277838,2016-07-23
8277838,2017-09-18
8312028,2015-10-04
8312028,2015-11-14
8312028,2015-11-28
8312028,2016-01-02
8312028,2016-01-17
8312028,2016-01-31
8312028,2017-05-29
8312028,2017-07-16
8312028,2017-08-17
8312028,2017-08-30
8312028,2017-09-22
8312028,2017-11-18
8312028,2017-12-27
8312028,2018-04-07
8312028,2018-04-21
8312028,2018-04-29
8312028,2018-07-03
8312028,2018-07-25
8312028,2018-08-11
8312028,2018-08-27
8312028,2018-09-19
8312028,2018-10-13
8312028,2018-11-08
8312028,2018-12-21
8312028,2019-01-14
8313460,2015-09-21
8313460,2016-01-23
8313460,2016-01-27
8313460,2016-02-04
8313460,2016-02-24
8313460,2016-03-01
8313460,2016-04-16
8313460,2016-05-04
8313460,2016-06-12
8313460,2016-06-27
8313460,2016-09-13
8313460,2018-02-05
8313460,2018-04-25
8313460,2018-05-11
8313460,2018-06-10
8313460,2018-06-26
8313460,2018-06-29
8313460,2018-07-11
8313460,2018-07-14
8313460,2018-07-17
8313460,2018-07-29
8313460,2018-08-01
8313460,2018-08-04
8313460,2018-08-05
8313460,2018-08-21
8313460,2018-09-06
8313460,2018-09-07
8313460,2018-09-08
8313460,2018-10-08
8313460,2018-10-09
8313460,2018-10-11
8313460,2018-10-12
8313460,2018-10-17
8313460,2018-10-19
8313460,2018-10-20
8313460,2018-10-25
8313460,2018-10-28
8313460,2018-11-03
8313460,2018-11-19
8313460,2018-11-29
8313460,2018-12-04
8313460,2018-12-23
8313460,2019-01-11
8313460,2019-01-13
8313460,2019-01-15
8313460,2019-01-21
8313460,2019-01-29
8313460,2019-02-06
8313460,2019-02-11
8313460,2019-02-18
8313460,2019-02-21
8313460,2019-03-04
8313460,2019-03-09
8313460,2019-03-10
8313460,2019-03-26
8313460,2019-03-27
8313460,2019-04-03
8313460,2019-04-28
8313545,2015-09-28
8313545,2015-11-21
8313545,2015-11-29
8313545,2015-12-05
8313545,2015-12-13
8313545,2015-12-24
8313545,2016-01-06
8313545,2016-01-10
8313545,2016-01-17
8313545,2016-01-24
8313545,2016-01-28
8313545,2016-02-04
8313545,2016-02-18
8313545,2016-02-25
8313545,2016-03-29
8313545,2016-04-06
8313545,2017-02-17
8313545,2017-04-19
8313545,2017-06-27
8313545,2017-08-04
8313545,2017-08-14
8313545,2017-08-22
8313545,2017-08-29
8313545,2017-10-16
8313545,2018-01-20
8313545,2018-01-21
8313545,2018-03-04
8313545,2018-04-08
8313545,2018-04-25
8313545,2018-05-03
8313545,2018-05-05
8313545,2018-05-10
8313545,2018-05-12
8313545,2018-05-13
8313545,2018-05-14
8313545,2018-05-20
8313545,2018-05-22
8313545,2018-05-23
8313545,2018-05-25
8313545,2018-05-30
8313545,2018-05-31
8313545,2018-06-15
8313545,2018-06-24
8313545,2018-06-26
8313545,2018-06-27
8313545,2018-06-29
8313545,2018-07-07
8313545,2018-07-12
8313545,2018-07-16
8313545,2018-07-17
8313545,2018-07-30
8313545,2018-08-05
8313545,2018-08-11
8313545,2018-08-16
8313545,2018-08-29
8313545,2018-09-06
8313545,2018-09-24
8313545,2018-09-28
8313545,2019-01-01
8313545,2019-01-21
8313545,2019-01-27
8313545,2019-02-22
8313545,2019-03-03
8313545,2019-03-19
8313545,2019-04-05
8313545,2019-04-07
8313545,2019-04-21
8313545,2019-04-30
8313545,2019-05-03
8313545,2019-05-04
8313545,2019-05-07
8313660,2015-09-27
8313660,2015-10-11
8313660,2015-11-06
8313660,2015-11-09
8313660,2015-11-16
8313660,2016-01-12
8313660,2016-01-22
8313660,2016-01-26
8313660,2016-02-16
8313660,2016-07-30
8313660,2016-08-07
8313660,2016-08-11
8313660,2016-08-13
8313660,2016-08-18
8313660,2016-09-10
8313660,2016-09-21
8313660,2016-10-18
8313660,2016-10-29
8313660,2016-10-31
8313660,2016-11-11
8313660,2016-12-29
8313660,2017-01-25
8313660,2017-02-18
8313660,2017-02-25
8313660,2017-03-02
8313660,2017-03-03
8313660,2017-03-15
8313660,2017-03-23
8313660,2017-03-31
8313660,2017-04-04
8313660,2017-04-16
8313660,2017-05-04
8313660,2017-05-12
8313660,2017-06-21
8313660,2017-06-28
8313660,2017-07-15
8313660,2017-07-26
8313660,2017-08-02
8313660,2017-08-06
8313660,2017-08-27
8313660,2018-01-01
8313660,2018-02-07
8313660,2018-05-28
8313660,2018-06-13
8313660,2018-07-09
8313660,2018-07-12
8313660,2018-08-05
8313660,2018-08-25
8313660,2018-09-15
8313660,2018-09-21
8313660,2018-09-26
8313660,2018-10-23
8313660,2018-11-01
8313660,2018-11-22
8313660,2018-12-04
8313660,2019-02-23
8313733,2015-09-15
8313733,2015-09-21
8313733,2015-10-05
8313733,2018-06-16
8313733,2018-06-19
8313733,2018-07-16
8313733,2018-11-04
8313733,2018-12-31
8313733,2019-02-07
8313733,2019-02-13
8330622,2015-10-27
8330622,2018-06-17
8330622,2018-08-21
8330622,2019-05-02
8343880,2016-04-05
8343880,2016-07-07
8343880,2016-08-30
8343880,2018-04-23
8343880,2019-03-02
8344754,2016-01-05
8344754,2016-04-07
8344754,2016-07-12
8344754,2017-01-10
8344754,2017-04-23
8344754,2017-08-16
8344754,2017-08-21
8344754,2018-02-20
8344754,2019-04-13
8345350,2015-12-06
8345350,2016-01-02
8345350,2016-01-11
8345350,2016-01-26
8345350,2016-01-30
8345350,2016-02-14
8345350,2016-02-17
8345350,2016-03-01
8345350,2016-04-17
